time,latitude,longitude,depth,mag,nst,gap,dmin,rms,updated,place,type,horizontalError,depthError,magError,magNst,status,year,month,day,h:m:s,state,city
2021-10-04 22:36:13+00:00,46.7956667,-112.0285,10.62,2.54,37,84,0.196,0.15,2021-10-05T14:55:37.430Z,"7 km NNE of Helena Valley Northwest, Montana",earthquake,0.44,0.4,0.232,9,reviewed,2021,10,4,22:36:13,Montana,Helena Valley Northwest
2021-10-04 21:33:20+00:00,31.68185954,-104.435615,6.131567383,3.2,47,49,0.057109274,0.3,2021-10-06T04:52:49.040Z,"55 km S of Whites City, New Mexico",earthquake,0.948487867,1.043655106,0.2,25,reviewed,2021,10,4,21:33:20,New Mexico,Loving
2021-10-04 18:05:05+00:00,31.71942974,-104.0110254,7.416967773,2.5,21,65,0.021039017,0.2,2021-10-12T19:58:11.040Z,"39 km W of Mentone, Texas",earthquake,0.790000424,0.668573464,0.1,13,reviewed,2021,10,4,18:05:05,Texas,Mentone
2021-10-04 16:36:51+00:00,37.8718333,-121.6375,4.43,2.69,61,63,0.05404,0.19,2021-10-11T13:07:42.040Z,"0km N of Byron, CA",earthquake,0.32,0.44,0.128,73,reviewed,2021,10,4,16:36:51,California,Byron
2021-10-04 07:38:45+00:00,44.3153,-115.0503,10,2.6,42.15871825,64,0.882,0.45,2021-10-04T16:13:34.240Z,"14 km NW of Stanley, Idaho",earthquake,3.5,2,0.038,92,reviewed,2021,10,4,7:38:45,Idaho,Challis
2021-10-04 05:59:49+00:00,31.6685681,-104.395387,6.979931641,2.6,26,60,0.089842526,0.3,2021-10-11T06:30:08.040Z,"56 km S of Whites City, New Mexico",earthquake,1.135618166,1.280743434,0.2,13,reviewed,2021,10,4,5:59:49,New Mexico,Loving
2021-10-04 05:00:28+00:00,31.60479412,-104.2611416,7.005639648,2.9,34,71,0.173035919,0.3,2021-10-06T17:34:04.015Z,"54 km NW of Toyah, Texas",earthquake,0.945510673,1.352648403,0.2,21,reviewed,2021,10,4,5:00:28,Texas,Mentone
2021-10-04 03:18:30+00:00,44.2603,-115.0256,14.83,3,42.15871825,67,0.825,0.6,2021-10-06T04:48:07.822Z,"8 km NW of Stanley, Idaho",earthquake,2.3,10.1,0.034,116,reviewed,2021,10,4,3:18:30,Idaho,Challis
2021-10-04 03:07:58+00:00,44.2697,-115.0233,10,2.5,42.15871825,67,0.833,0.78,2021-10-06T04:46:01.565Z,"8 km NW of Stanley, Idaho",earthquake,2.7,2,0.041,80,reviewed,2021,10,4,3:07:58,Idaho,Challis
2021-10-04 02:58:14+00:00,38.6884,-97.4787,5,3.8,42.15871825,75,0.747,0.51,2021-10-11T03:14:32.565Z,"4 km WSW of Gypsum, Kansas",earthquake,2.8,2,0.127,16,reviewed,2021,10,4,2:58:14,Kansas,Salina
2021-10-04 02:56:21+00:00,44.3089,-115.0657,7.03,2.6,42.15871825,78,0.882,0.89,2021-10-06T04:43:25.235Z,"14 km NW of Stanley, Idaho",earthquake,2.2,6.2,0.042,76,reviewed,2021,10,4,2:56:21,Idaho,Challis
2021-10-03 20:10:01+00:00,31.71683548,-104.2792191,6.799975586,2.6,35,61,0.060403642,0.3,2021-10-04T19:01:59.487Z,"51 km S of Whites City, New Mexico",earthquake,0.956893547,1.154439858,0.1,22,reviewed,2021,10,3,20:10:01,New Mexico,Loving
2021-10-03 16:37:23+00:00,31.925,-116.2903333,16.73,2.7,16,120,0.3017,0.21,2021-10-10T19:23:39.040Z,"32km E of Ensenada, B.C., MX",earthquake,0.5,1.27,0.101,64,reviewed,2021,10,3,16:37:23,Baja California,Fraccionamiento del Valle
2021-10-03 14:13:36+00:00,36.36383333,-98.14816667,7.73,2.5,100,55,0,0.17,2021-10-10T13:56:16.040Z,"3 km SE of Meno, Oklahoma",earthquake,1.05535678,0.3,0.22,34,reviewed,2021,10,3,14:13:36,Oklahoma,Helena
2021-10-03 12:02:00+00:00,37.2326667,-121.6146667,3.89,3.29,178,37,0.05353,0.11,2021-10-05T01:24:23.528Z,"12km NNE of Morgan Hill, CA",earthquake,0.07,0.21,0.166,96,reviewed,2021,10,3,12:02:00,California,Morgan Hill
2021-10-03 05:23:15+00:00,31.71066916,-104.0190609,8.239624023,2.5,24,77,0.023772467,0.2,2021-10-04T19:43:29.192Z,"39 km W of Mentone, Texas",earthquake,0.825027086,0.587657884,0.2,16,reviewed,2021,10,3,5:23:15,Texas,Mentone
2021-10-03 01:58:09+00:00,31.71340546,-104.0249983,7.828295898,3.1,22,62,0.019506421,0.2,2021-10-06T17:43:43.689Z,"40 km W of Mentone, Texas",earthquake,0.936349405,0.639928035,0.2,14,reviewed,2021,10,3,1:58:09,Texas,Mentone
2021-10-03 01:48:10+00:00,31.70926532,-104.0260547,7.93112793,3.3,30,71,0.023387837,0.2,2021-10-06T17:29:57.684Z,western Texas,earthquake,0.720107228,0.520808557,0.2,20,reviewed,2021,10,3,1:48:10,Texas,Mentone
2021-10-03 01:46:57+00:00,31.71159977,-104.0158343,7.982543945,2.7,23,70,0.024226793,0.2,2021-10-05T21:55:37.040Z,western Texas,earthquake,0.854863877,0.605205574,0.2,16,reviewed,2021,10,3,1:46:57,Texas,Mentone
2021-10-03 01:39:18+00:00,31.7055964,-104.0238823,8.136791992,4,23,68,0.027343481,0.1,2021-10-04T14:06:20.066Z,"40 km W of Mentone, Texas",earthquake,0.696121521,0.592458153,0.2,13,reviewed,2021,10,3,1:39:18,Texas,Mentone
2021-10-03 01:34:37+00:00,44.2856,-115.0273,10,2.8,42.15871825,66,0.848,0.62,2021-10-04T19:57:36.080Z,"10 km NW of Stanley, Idaho",earthquake,2.5,2,0.046,62,reviewed,2021,10,3,1:34:37,Idaho,Challis
2021-10-03 00:33:40+00:00,44.25,-114.9986667,8.47,2.54,12,83,0.807,0.2,2021-10-04T21:59:48.090Z,"6 km NW of Stanley, Idaho",earthquake,1.97,4.01,0.226,10,reviewed,2021,10,3,0:33:40,Idaho,Challis
2021-10-02 23:54:42+00:00,44.2615,-115.0111667,13.28,2.52,8,138,0.821,0.26,2021-10-04T21:48:37.530Z,"7 km NW of Stanley, Idaho",earthquake,1.56,4.67,0.126,12,reviewed,2021,10,2,23:54:42,Idaho,Challis
2021-10-02 23:47:42+00:00,44.2742,-115.0271,12.41,4,42.15871825,66,0.838,0.67,2021-10-12T17:59:58.722Z,"9 km NW of Stanley, Idaho",earthquake,3.3,10.6,0.032,91,reviewed,2021,10,2,23:47:42,Idaho,Challis
2021-10-02 19:22:26+00:00,37.7501667,-122.1575,6.2,3.35,227,12,0.01162,0.12,2021-10-11T06:51:40.695Z,"3km N of San Leandro, CA",earthquake,0.07,0.13,0.159464844,4,reviewed,2021,10,2,19:22:26,California,San Leandro
2021-10-02 19:04:44+00:00,35.5881667,-117.4946667,7.29,2.93,37,72,0.1234,0.12,2021-10-04T14:28:06.900Z,"17km ESE of Ridgecrest, CA",earthquake,0.14,0.72,0.17,131,reviewed,2021,10,2,19:04:44,California,Ridgecrest
2021-10-02 18:57:45+00:00,31.7097249,-104.026057,7.519799805,3,27,72,0.02293346,0.2,2021-10-06T17:49:47.174Z,"40 km W of Mentone, Texas",earthquake,0.740707331,0.509180579,0.2,19,reviewed,2021,10,2,18:57:45,Texas,Mentone
2021-10-02 18:55:43+00:00,31.7093542,-104.0007447,6.28581543,3.6,17,48,0.034245887,0.2,2021-10-06T17:20:32.849Z,"38 km W of Mentone, Texas",earthquake,1.059255321,0.822627944,0.2,8,reviewed,2021,10,2,18:55:43,Texas,Mentone
2021-10-02 18:54:57+00:00,31.71387857,-104.0212309,7.622631836,3.4,20,69,0.020084865,0.2,2021-10-06T17:26:29.978Z,"40 km W of Mentone, Texas",earthquake,0.736451414,0.597482546,0.2,13,reviewed,2021,10,2,18:54:57,Texas,Mentone
2021-10-02 13:46:37+00:00,31.61612205,-104.1041348,8.188208008,2.5,28,57,0.080177065,0.2,2021-10-04T19:33:48.925Z,"44 km NW of Toyah, Texas",earthquake,1.060842589,0.954641853,0.2,12,reviewed,2021,10,2,13:46:37,Texas,Mentone
2021-10-02 13:40:41+00:00,28.60748291,-100.1094899,2.176472982,2.5,8,148,0.217386453,0.3,2021-10-05T17:54:41.848Z,"22 km ENE of El Indio, Texas",earthquake,3.389347429,2.560027902,0.2,5,reviewed,2021,10,2,13:40:41,Texas,Carrizo Springs
2021-10-02 03:01:46+00:00,45.597,-111.8357,5,2.7,42.15871825,60,0.144,0.44,2021-10-02T14:24:23.849Z,"8 km SE of Pony, Montana",earthquake,1.5,1.7,0.044,67,reviewed,2021,10,2,3:01:46,Montana,Virginia City
2021-10-02 02:15:14+00:00,37.7508333,-122.1573333,6.62,2.98,142,20,0.03293,0.12,2021-10-05T01:01:27.818Z,"3km N of San Leandro, CA",earthquake,0.1,0.16,0.192,72,reviewed,2021,10,2,2:15:14,California,San Leandro
2021-10-02 01:42:20+00:00,35.0691667,-118.321,2.69,3.68,92,22,0.08018,0.19,2021-10-08T03:56:29.284Z,"14km W of Mojave, CA",earthquake,0.13,0.43,0.159464844,6,reviewed,2021,10,2,1:42:20,California,Tehachapi
2021-10-01 22:42:11+00:00,32.10479736,-102.0999667,8.974894206,2.5,32,58,0.061953103,0.1,2021-10-05T00:03:28.040Z,"12 km N of Midland, Texas",earthquake,0.651706273,0.561010205,0.2,18,reviewed,2021,10,1,22:42:11,Texas,Midland
2021-10-01 22:38:24+00:00,32.10571289,-102.0946075,8.118977865,2.7,35,53,0.065796471,0.2,2021-10-06T17:57:23.017Z,"12 km N of Midland, Texas",earthquake,0.562927282,0.606577541,0.2,13,reviewed,2021,10,1,22:38:24,Texas,Midland
2021-10-01 15:31:04+00:00,38.1338,-117.8873,8.5,2.5,21,57.07,0.026,0.1053,2021-10-02T02:38:18.529Z,"34 km SE of Mina, Nevada",earthquake,1.05535678,0.7,0.37,11,reviewed,2021,10,1,15:31:04,Nevada,Tonopah
2021-10-01 05:12:19+00:00,38.783,-122.7513333,0.05,2.73,85,37,0.01142,0.09,2021-10-15T07:37:32.040Z,"1km NE of The Geysers, CA",earthquake,0.11,0.2,0.176,72,reviewed,2021,10,1,5:12:19,California,Cobb
2021-10-01 03:46:56+00:00,34.1386667,-116.4441667,6.7,3.07,144,19,0.06611,0.17,2021-10-07T09:25:29.882Z,"3km NNW of Yucca Valley, CA",earthquake,0.09,0.35,0.163,264,reviewed,2021,10,1,3:46:56,California,Yucca Valley
2021-09-30 21:27:45+00:00,25.4511,-109.4361,10,4.4,42.15871825,192,1.674,0.98,2021-10-08T05:08:04.090Z,"36 km SSW of Campo Pesquero el Colorado, Mexico",earthquake,7.7,1.9,0.048,125,reviewed,2021,9,30,21:27:45,Sinaloa,Bachomobampo Numero Dos
2021-09-30 20:33:01+00:00,25.5571,-109.6688,10,4.3,42.15871825,180,2.898,1.23,2021-10-12T17:41:10.040Z,"41 km WSW of Campo Pesquero el Colorado, Mexico",earthquake,5.3,1.8,0.049,120,reviewed,2021,9,30,20:33:01,Sinaloa,Higuera de Zaragoza
2021-09-30 13:59:46+00:00,31.67710655,-104.3898109,7.365551758,2.8,28,57,0.094975232,0.3,2021-10-11T15:58:17.040Z,"55 km S of Whites City, New Mexico",earthquake,0.895142239,1.132371589,0.1,14,reviewed,2021,9,30,13:59:46,New Mexico,Loving
2021-09-30 12:45:03+00:00,38.4416667,-122.6711667,9.27,3.23,141,29,0.003464,0.14,2021-10-10T19:17:55.030Z,"3km ESE of Santa Rosa, CA",earthquake,0.11,0.19,0.213,84,reviewed,2021,9,30,12:45:03,California,Santa Rosa
2021-09-30 10:58:28+00:00,35.09833333,-95.38883333,8.62,2.9,68,69,0,0.22,2021-10-01T07:37:24.040Z,"3 km SSW of Quinton, Oklahoma",earthquake,1.05535678,1.1,0.21,13,reviewed,2021,9,30,10:58:28,Oklahoma,Quinton
2021-09-30 06:37:41+00:00,40.3041667,-124.3655,30.38,2.76,27,224,0.02353,0.16,2021-09-30T22:18:12.196Z,"7km WSW of Petrolia, CA",earthquake,0.7,0.42,0.305,13,reviewed,2021,9,30,6:37:41,California,Ferndale
2021-09-30 04:19:43+00:00,31.61472539,-104.2934951,7.725463867,2.6,33,60,0.159788771,0.3,2021-10-01T22:59:25.767Z,"58 km NW of Toyah, Texas",earthquake,0.922098649,1.092860301,0.1,13,reviewed,2021,9,30,4:19:43,Texas,Mentone
2021-09-29 22:20:35+00:00,36.5788333,-121.1843333,7.96,2.83,64,64,0.226275377,0.17,2021-10-04T23:20:33.829Z,"6km NW of Pinnacles, CA",earthquake,0.18,0.35,0.178,64,reviewed,2021,9,29,22:20:35,California,Soledad
2021-09-29 20:02:51+00:00,31.6493131,-104.2294546,6.671435547,3,19,85,0.161361188,0.2,2021-10-06T18:14:20.040Z,"55 km NW of Toyah, Texas",earthquake,0.924690796,1.421668526,0.2,13,reviewed,2021,9,29,20:02:51,Texas,Mentone
2021-09-29 12:33:15+00:00,38.5416667,-119.5385,5.31,3.29,28,65,0.02322,0.08,2021-10-14T06:54:58.040Z,"28km SE of Markleeville, CA",earthquake,0.19,0.31,0.243,50,reviewed,2021,9,29,12:33:15,Nevada,Smith Valley
2021-09-29 08:18:20+00:00,31.68265242,-104.3850149,6.131567383,2.6,33,52,0.099676926,0.3,2021-09-30T14:47:01.196Z,"54 km S of Whites City, New Mexico",earthquake,1.179807916,1.266709027,0.2,18,reviewed,2021,9,29,8:18:20,New Mexico,Loving
2021-09-29 07:54:54+00:00,31.68424885,-104.3869134,7.082763672,2.5,28,83,0.098316494,0.3,2021-09-30T14:56:15.062Z,"54 km S of Whites City, New Mexico",earthquake,1.202350797,1.655445438,0.1,17,reviewed,2021,9,29,7:54:54,New Mexico,Loving
2021-09-29 07:22:08+00:00,31.67257621,-104.3795425,6.131567383,4.2,39,57,0.103425064,0.3,2021-10-02T16:46:53.141Z,"55 km S of Whites City, New Mexico",earthquake,0.963618782,1.223662186,0.2,19,reviewed,2021,9,29,7:22:08,New Mexico,Loving
2021-09-29 06:16:34+00:00,36.7915,-121.9148333,8.48,2.75,73,139,0.1494,0.2,2021-10-01T18:54:13.653Z,"12km W of Moss Landing, CA",earthquake,0.3,1.04,0.188,100,reviewed,2021,9,29,6:16:34,California,La Selva Beach
2021-09-29 05:53:59+00:00,33.0671667,-115.5931667,10.71,2.97,78,39,0.03034,0.26,2021-10-04T06:03:07.712Z,"4km NE of Westmorland, CA",earthquake,0.16,0.32,0.117,23,reviewed,2021,9,29,5:53:59,California,Westmorland
2021-09-28 21:55:14+00:00,44.33,-114.7268,10,2.7,42.15871825,58,0.799,1.05,2021-09-30T23:15:27.040Z,"21 km NE of Stanley, Idaho",earthquake,2.8,2,0.053,47,reviewed,2021,9,28,21:55:14,Idaho,Challis
2021-09-28 21:03:09+00:00,31.67184043,-104.4557077,7.391259766,2.6,23,71,0.038553425,0.3,2021-10-01T03:07:27.040Z,"56 km S of Whites City, New Mexico",earthquake,1.18455582,1.233896877,0.2,11,reviewed,2021,9,28,21:03:09,New Mexico,Loving
2021-09-28 19:41:18+00:00,35.7593333,-120.31,3.76,3.24,63,74,0.002239,0.08,2021-10-04T23:30:15.543Z,"4km NNW of Cholame, CA",earthquake,0.15,0.24,0.146,38,reviewed,2021,9,28,19:41:18,California,Shandon
2021-09-28 15:12:38+00:00,38.5418333,-119.5315,5.16,3.79,22,65,0.0276,0.1,2021-09-29T18:30:12.644Z,"28km SE of Markleeville, CA",earthquake,0.24,0.32,0.184,33,reviewed,2021,9,28,15:12:38,Nevada,Smith Valley
2021-09-28 15:12:12+00:00,38.542,-119.5348333,5.04,3.8,28,65,0.02562,0.09,2021-10-07T01:07:35.189Z,"28km SE of Markleeville, CA",earthquake,0.19,0.29,0.159464844,3,reviewed,2021,9,28,15:12:12,Nevada,Smith Valley
2021-09-28 13:55:26+00:00,38.5416667,-119.543,3.23,2.74,18,64,0.02078,0.07,2021-09-28T20:11:21.219Z,"28km SE of Markleeville, CA",earthquake,0.2,0.35,0.171,33,reviewed,2021,9,28,13:55:26,Nevada,Smith Valley
2021-09-28 04:18:51+00:00,31.68321822,-104.4041325,6.157275391,2.9,31,81,0.083671966,0.3,2021-09-29T22:25:27.040Z,western Texas,earthquake,1.314684933,1.343393149,0.2,17,reviewed,2021,9,28,4:18:51,New Mexico,Loving
2021-09-28 02:05:58+00:00,36.9044,-115.9674,4.7,2.5,40,48.32,0.045,0.1572,2021-09-28T17:36:52.863Z,"45 km NW of Indian Springs, Nevada",earthquake,1.05535678,0.8,0.54,24,reviewed,2021,9,28,2:05:58,Nevada,Pahrump
2021-09-28 01:55:55+00:00,44.3423,-115.3306,10,3.1,42.15871825,100,0.994,1.76,2021-10-02T02:56:38.190Z,"34 km WNW of Stanley, Idaho",earthquake,2.6,2,0.035,109,reviewed,2021,9,28,1:55:55,Idaho,Idaho City
2021-09-27 22:27:55+00:00,40.2585,-124.1636667,12.3,2.73,20,71,0.009936,0.07,2021-09-30T21:39:10.942Z,"13km SE of Petrolia, CA",earthquake,0.28,0.35,0.196,29,reviewed,2021,9,27,22:27:55,California,Rio Dell
2021-09-27 22:21:57+00:00,32.944,-80.154,6.75,3.27,17,83,0.01826,0.13,2021-10-09T16:43:38.214Z,South Carolina,earthquake,0.24,0.26,0.205,22,reviewed,2021,9,27,22:21:57,South Carolina,Centerville
2021-09-27 17:20:40+00:00,30.8926,-114.0822,10,4.3,42.15871825,129,0.676,1.42,2021-10-04T17:36:39.040Z,"70 km SW of Puerto Pe��asco, Me",earthquake,6.4,1.9,0.058,85,reviewed,2021,9,27,17:20:40,Sonora,Puerto Penasco
2021-09-27 17:06:13+00:00,31.64754112,-104.2165258,7.288427734,2.8,18,85,0.152393196,0.2,2021-10-04T17:27:39.040Z,"54 km NW of Toyah, Texas",earthquake,1.199623217,1.568321453,0.2,10,reviewed,2021,9,27,17:06:13,Texas,Mentone
2021-09-27 16:49:14+00:00,33.0441667,-80.1621667,5.79,2.82,16,92,0.09513,0.19,2021-10-13T01:21:43.110Z,"3 km NNE of Summerville, South Carolina",earthquake,0.37,0.72,0.168,14,reviewed,2021,9,27,16:49:14,South Carolina,Summerville
2021-09-27 15:32:00+00:00,38.517,-119.4063333,3.38,2.88,9,137,0.06922,0.05,2021-10-04T14:55:45.040Z,"30km S of Smith Valley, NV",earthquake,0.34,0.63,0.131,45,reviewed,2021,9,27,15:32:00,Nevada,Smith Valley
2021-09-27 13:37:24+00:00,37.2785,-80.201,12.41,2.56,17,78,0.1876,0.23,2021-09-29T23:28:05.319Z,"4 km N of Lafayette, Virginia",earthquake,0.5,0.97,0.058,13,reviewed,2021,9,27,13:37:24,Virginia,Shawsville
2021-09-27 05:27:20+00:00,31.6467419,-104.2377776,6.234399414,2.5,27,86,0.168867999,0.3,2021-09-28T14:33:44.337Z,western Texas,earthquake,1.068018017,1.203406866,0.2,14,reviewed,2021,9,27,5:27:20,Texas,Mentone
2021-09-26 19:54:24+00:00,40.3418333,-124.9745,19.29,2.65,33,258,0.4861,0.21,2021-09-30T15:39:17.804Z,"58km W of Petrolia, CA",earthquake,1.99,4.63,0.139,22,reviewed,2021,9,26,19:54:24,California,Ferndale
2021-09-26 19:23:31+00:00,38.5151667,-119.413,3.02,3.43,11,134,0.06371,0.06,2021-10-07T01:37:22.037Z,"30km SSW of Smith Valley, NV",earthquake,0.28,0.62,0.159464844,4,reviewed,2021,9,26,19:23:31,Nevada,Smith Valley
2021-09-26 17:52:50+00:00,36.0123333,-120.24,15.64,2.76,53,183,0.226275377,0.13,2021-09-29T01:56:11.106Z,"10km W of Avenal, CA",earthquake,0.35,0.53,0.145,69,reviewed,2021,9,26,17:52:50,California,Avenal
2021-09-26 11:51:03+00:00,38.532,-119.4268333,3.15,2.61,10,143,0.06027,0.07,2021-10-15T08:49:33.040Z,"29km SSW of Smith Valley, NV",earthquake,0.35,0.46,0.241,50,reviewed,2021,9,26,11:51:03,Nevada,Smith Valley
2021-09-26 11:15:25+00:00,38.159,-117.8412,10,2.8,22,52.15,0.024,0.1325,2021-10-15T08:56:43.040Z,"34 km SE of Mina, Nevada",earthquake,1.05535678,0.6,0.31,12,reviewed,2021,9,26,11:15:25,Nevada,Tonopah
2021-09-26 08:57:29+00:00,31.76750432,-103.8293949,6.157275391,3,14,70,0.17492499,0.2,2021-09-27T20:50:46.912Z,"22 km WNW of Mentone, Texas",earthquake,1.046305545,2.483896027,0.2,9,reviewed,2021,9,26,8:57:29,Texas,Mentone
2021-09-26 08:51:30+00:00,40.2491667,-124.1636667,11.69,3.61,31,133,0.006008,0.16,2021-09-27T08:54:29.497Z,"13km SE of Petrolia, CA",earthquake,0.32,0.27,0.159464844,4,reviewed,2021,9,26,8:51:30,California,Rio Dell
2021-09-26 06:51:43+00:00,31.67005314,-104.3028123,6.157275391,2.5,12,83,0.168770521,0.2,2021-09-28T18:25:12.125Z,"56 km S of Whites City, New Mexico",earthquake,1.436547075,2.105503902,0.2,7,reviewed,2021,9,26,6:51:43,New Mexico,Loving
2021-09-26 00:17:45+00:00,30.2006,-109.252,18.81,4,42.15871825,133,1.171,0.98,2021-09-26T17:16:22.442Z,"7 km ENE of Villa Hidalgo, Mexico",earthquake,4.7,7.9,0.3,3,reviewed,2021,9,26,0:17:45,Sonora,Nacozari Viejo
2021-09-25 16:21:00+00:00,44.4621667,-115.191,6.86,2.59,13,82,1.06,0.21,2021-09-26T14:06:04.200Z,"33 km NW of Stanley, Idaho",earthquake,1.3,2.86,0.283,15,reviewed,2021,9,25,16:21:00,Idaho,Cascade
2021-09-25 15:35:57+00:00,38.4858333,-119.5198333,4.22,2.68,25,57,0.02667,0.08,2021-09-28T04:15:13.452Z,"32km ENE of Dardanelle, CA",earthquake,0.22,0.29,0.217,46,reviewed,2021,9,25,15:35:57,Nevada,Smith Valley
2021-09-25 15:07:34+00:00,33.1631667,-116.382,8.09,2.64,103,16,0.09776,0.19,2021-09-27T17:46:33.370Z,"10km S of Borrego Springs, CA",earthquake,0.12,0.68,0.228,25,reviewed,2021,9,25,15:07:34,California,Borrego Springs
2021-09-25 12:12:08+00:00,38.5371667,-119.4815,6.38,2.95,23,69,0.0326,0.07,2021-09-30T16:29:07.950Z,"30km SSW of Smith Valley, NV",earthquake,0.18,0.29,0.346,19,reviewed,2021,9,25,12:12:08,Nevada,Smith Valley
2021-09-25 06:17:32+00:00,32.12127686,-102.1642769,8.387980143,2.9,21,57,0.008716038,0.1,2021-10-10T05:41:32.040Z,"15 km NNW of Midland, Texas",earthquake,0.549478568,1.29407141,0.2,12,reviewed,2021,9,25,6:17:32,Texas,Midland
2021-09-24 22:47:12+00:00,44.2872,-115.0081,10,2.8,42.15871825,65,0.842,0.53,2021-10-02T04:15:58.735Z,"9 km NW of Stanley, Idaho",earthquake,2.2,2,0.038,91,reviewed,2021,9,24,22:47:12,Idaho,Challis
2021-09-24 22:33:42+00:00,31.66890121,-104.4815179,6.054443359,3.3,31,73,0.016415839,0.3,2021-10-08T05:17:23.040Z,"57 km S of Whites City, New Mexico",earthquake,1.496679872,1.260536171,0.1,18,reviewed,2021,9,24,22:33:42,Texas,Van Horn
2021-09-24 20:21:39+00:00,36.4156,-114.8655,9.5,3,20,145.93,0.24,0.1713,2021-09-28T20:38:08.375Z,"25 km NE of Nellis Air Force Base, Nevada",earthquake,1.05535678,1.1,0.4,10,reviewed,2021,9,24,20:21:39,Nevada,Nellis Air Force Base
2021-09-24 19:28:25+00:00,32.41424561,-101.7076744,10.58890788,3.3,18,58,0.121088647,0.2,2021-10-01T11:34:37.952Z,"12 km S of Ackerly, Texas",earthquake,1.058879345,0.9637902,0.2,11,reviewed,2021,9,24,19:28:25,Texas,Big Spring
2021-09-24 19:28:15+00:00,35.6053333,-117.4695,3.82,3.44,48,55,0.01971,0.13,2021-09-25T19:31:08.744Z,"19km E of Ridgecrest, CA",earthquake,0.14,0.29,0.123,281,reviewed,2021,9,24,19:28:15,California,Searles Valley
2021-09-24 19:18:58+00:00,31.5444,-115.5755,3.17,2.8,42.15871825,100,0.234,0.67,2021-09-24T20:49:43.040Z,"68 km ENE of San Vicente, Mexico",earthquake,1.5,7.3,0.077,22,reviewed,2021,9,24,19:18:58,Baja California,Ejido Doctor Alberto Oviedo Mota (El Indiviso)
2021-09-24 17:31:00+00:00,40.292,-124.353,20.58,2.53,20,235,0.008721,0.06,2021-09-29T23:11:52.650Z,"7km WSW of Petrolia, CA",earthquake,0.68,0.28,0.123,27,reviewed,2021,9,24,17:31:00,California,Ferndale
2021-09-24 16:19:46+00:00,38.1706,-117.8386,8.9,3.1,25,49.05,0.027,0.1496,2021-09-25T02:40:01.650Z,"33 km SE of Mina, Nevada",earthquake,1.05535678,0.6,0.33,11,reviewed,2021,9,24,16:19:46,Nevada,Tonopah
2021-09-24 16:02:54+00:00,36.87833333,-97.92816667,7.55,2.54,95,82,0,0.24,2021-09-25T14:55:17.394Z,"0 km SW of Wakita, Oklahoma",earthquake,1.05535678,0.4,0.22,31,reviewed,2021,9,24,16:02:54,Oklahoma,Medford
2021-09-24 11:32:42+00:00,37.8553333,-112.5425,9.41,2.54,21,71,0.4377,0.23,2021-10-16T10:55:26.040Z,"10 km WNW of Panguitch, Utah",earthquake,0.41,1.67,0.197,14,reviewed,2021,9,24,11:32:42,Utah,Panguitch
2021-09-24 07:04:45+00:00,38.1035,-122.232,11.02,2.71,125,41,0.01956,0.16,2021-10-09T05:25:52.040Z,"1km SSE of Vallejo, CA",earthquake,0.17,0.29,0.127,121,reviewed,2021,9,24,7:04:45,California,Vallejo
2021-09-24 04:45:27+00:00,36.31383333,-98.1635,6.83,2.7,98,41,0,0.21,2021-09-28T03:25:15.063Z,"7 km NNE of Ames, Oklahoma",earthquake,1.05535678,0.3,0.22,30,reviewed,2021,9,24,4:45:27,Oklahoma,Okeene
2021-09-24 03:23:58+00:00,28.63952637,-100.1353401,4.842041016,2.6,9,136,0.224168439,0.3,2021-09-24T15:02:18.930Z,"22 km NE of El Indio, Texas",earthquake,2.376438632,2.443165236,0.1,6,reviewed,2021,9,24,3:23:58,Texas,Rosita North
2021-09-24 02:58:48+00:00,33.8293333,-118.271,7.45,2.64,101,63,0.03883,0.27,2021-09-30T19:05:38.219Z,"1km ESE of Carson, CA",earthquake,0.17,0.35,0.218,40,reviewed,2021,9,24,2:58:48,California,Carson
2021-09-23 23:20:26+00:00,31.6842969,-104.3793765,6.362939453,3.2,32,51,0.104671494,0.3,2021-10-02T03:50:15.040Z,"54 km S of Whites City, New Mexico",earthquake,1.081200112,1.539017743,0.2,18,reviewed,2021,9,23,23:20:26,New Mexico,Loving
2021-09-23 21:34:37+00:00,38.1763,-117.8001,7.2,2.5,23,62.8,0.058,0.1065,2021-09-24T03:39:50.165Z,"35 km SE of Mina, Nevada",earthquake,1.05535678,0.8,0.36,11,reviewed,2021,9,23,21:34:37,Nevada,Tonopah
2021-09-23 20:45:25+00:00,31.65388084,-104.2348694,7.288427734,2.8,18,85,0.163595843,0.2,2021-09-28T20:18:04.040Z,"56 km NW of Toyah, Texas",earthquake,1.054627145,1.828441642,0.2,13,reviewed,2021,9,23,20:45:25,Texas,Mentone
2021-09-23 07:52:06+00:00,31.59306805,-104.0034225,8.805200195,4.3,28,54,0.07254039,0.2,2021-10-17T12:12:01.674Z,"36 km NNW of Toyah, Texas",earthquake,0.891920488,0.903369239,0.2,14,reviewed,2021,9,23,7:52:06,Texas,Mentone
2021-09-23 07:46:18+00:00,40.2916667,-124.4771667,20.71,2.5,23,257,0.103,0.1,2021-10-16T09:29:27.040Z,"17km WSW of Petrolia, CA",earthquake,0.55,0.32,0.063,17,reviewed,2021,9,23,7:46:18,California,Ferndale
